4914.0,5625.0,12737.0,6580.0,6997.0,3474.0,15034.0,5951.0,16689.0,3067.0
8420.0,3254.0,5483.0,79472.0,6335.0,3804.0,2227.0,5852.0,88004.0,2598.0
6652.0,6425.0,30889.0,3269.0,3480.0,3893.0,-6960.0,26252.0,16163.0,2343.0
9838.0,5759.0,3220.0,5889.0,12566.0,4156.0,3907.0,2369.0,3168.0,432581.0
5332.0,2452.0,20983.0,2589.0,6060.0,15310.0,5516.0,19789.0,20294.0,12881.0
5615.0,3733.0,-4483.0,2336.0,3759.0,5972.0,4822.0,12925.0,19779.0,12213.0
2637.0,2843.0,5293.0,21786.0,11474.0,6481.0,3700.0,2453.0,2419.0,33760.0
10935.0,19998.0,5210.0,3272.0,11796.0,5798.0,5907.0,3237.0,11354.0,3115.0
-2923.0,-5268.0,5444.0,15082.0,19485.0,5586.0,10061.0,19507.0,14412.0,11531.0
4706.0,5516.0,5823.0,2844.0,3673.0,10002.0,10425.0,9863.0,4907.0,11140.0
4203.0,12305.0,6898.0,27695.0,2359.0,55745.0,6478.0,13646.0,438022.0,13476.0
5060.0,2459.0,4876.0,3372.0,3289.0,9869.0,2558.0,13458.0,8251.0,2545.0
6951.0,3817.0,12301.0,3172.0,5401.0,3209.0,23311.0,4915.0,13085.0,12845.0
14315.0,38516.0,9666.0,2346.0,6113.0,2617.0,3274.0,2453.0,3149.0,20372.0
5606.0,2002.0,16971.0,5333.0,9031.0,435415.0,28998.0,5815.0,2457.0,21752.0
9691.0,434901.0,2201.0,5631.0,46659.0,68103.0,3272.0,2830.0,2330.0,3007.0
2589.0,415660.0,4537.0,7039.0,5776.0,3223.0,13512.0,32007.0,12478.0,2314.0
6153.0,2305.0,3156.0,11095.0,20603.0,435447.0,8601.0,5538.0,6114.0,12997.0
26989.0,16466.0,24941.0,10442.0,2313.0,434662.0,430448.0,-587.0,3459.0,5316.0
5208.0,433747.0,2276.0,20305.0,11495.0,435422.0,413647.0,96512.0,27561.0,5578.0
5531.0,434022.0,13925.0,434593.0,13516.0,433765.0,14093.0,3234.0,2465.0,75058.0
5019.0,18296.0,65522.0,15350.0,3350.0,434554.0,3003.0,15858.0,435137.0,5325.0
3523.0,434222.0,434214.0,2352.0,435792.0,17157.0,5343.0,15931.0,28049.0,2483.0
2610.0,434233.0,15631.0,398918.0,354978.0,20073.0,5517.0,2352.0,3102.0,16700.0
2365.0,260995.0,2328.0,8520.0,12627.0,2349.0,11855.0,434021.0,2572.0,5792.0
14445.0,2170.0,2784.0,31115.0,2337.0,13558.0,14079.0,51245.0,16999.0,432702.0
24494.0,5683.0,4968.0,433069.0,3002.0,434500.0,23042.0,2456.0,16203.0,321050.0
5294.0,5296.0,6359.0,11461.0,5985.0,27903.0,30794.0,2197.0,16926.0,44163.0
3355.0,17049.0,52437.0,7791.0,11450.0,3122.0,5658.0,2332.0,2465.0,53296.0
2595.0,2580.0,3004.0,3132.0,379.0,2668.0,5646.0,245486.0,3027.0,2319.0
5113.0,208656.0,5890.0,16326.0,38483.0,14341.0,5482.0,3160.0,3118.0,2456.0
18817.0,2783.0,2237.0,2453.0,15894.0,14199.0,4976.0,2483.0,98864.0,5394.0
9639.0,20605.0,11642.0,2194.0,13190.0,11597.0,6307.0,2359.0,3415.0,433989.0
22984.0,433019.0,9738.0,6376.0,27706.0,11240.0,42530.0,2319.0,2359.0,14119.0
20501.0,14363.0,81520.0,3347.0,23405.0,12131.0,3160.0,14466.0,2324.0,14898.0
3249.0,77055.0,2588.0,3467.0,15625.0,13202.0,13541.0,12037.0,2422.0,8375.0
2310.0,3102.0,3254.0,84903.0,2451.0,13166.0,5436.0,3634.0,11019.0,85953.0
5311.0,16228.0,3396.0,5301.0,3250.0,13713.0,5892.0,2461.0,6775.0,9332.0
27798.0,15925.0,434392.0,2349.0,5231.0,5577.0,2482.0,3432.0,7286.0,370367.0
5473.0,432203.0,53990.0,27897.0,5404.0,5304.0,181213.0,5940.0,106751.0,13017.0
12614.0,10462.0,-5718.0,25587.0,5866.0,5105.0,14191.0,20902.0,2333.0,3127.0
28381.0,16553.0,13976.0,2347.0,6129.0,3666.0,3338.0,3194.0,19942.0,5422.0
5626.0,435063.0,3081.0,13919.0,4123.0,129.0,21991.0,4931.0,3268.0,5660.0
5316.0,19377.0,9790.0,71468.0,4005.0,7233.0,2351.0,10481.0,-3694.0,16422.0
5315.0,3260.0,12351.0,9882.0,14905.0,2878.0,5897.0,3491.0,26632.0,16970.0
4876.0,3205.0,3775.0,2340.0,11671.0,-150.0,6269.0,5672.0,29830.0,3779.0
11922.0,15359.0,10194.0,3353.0,11143.0,-221.0,3284.0,11027.0,3247.0,3561.0
10926.0,9126.0,18868.0,5561.0,7966.0,2966.0,3473.0,92883.0,433656.0,7600.0
13278.0,9920.0,5089.0,6237.0,2450.0,3439.0,5758.0,2343.0,51952.0,3550.0
10041.0,6118.0,3035.0,7135.0,3454.0,3895.0,10475.0,16704.0,2443.0,16098.0
