3339.0,15420.0,12200.0,4776.0,19640.0,30215.0,5058.0,8331.0,18116.0,39077.0
3546.0,19997.0,8606.0,7178.0,4240.0,34029.0,4165.0,5677.0,68002.0,4264.0
14630.0,26250.0,47695.0,31984.0,8842.0,3948.0,12919.0,4862.0,6184.0,5346.0
5848.0,23709.0,55640.0,8881.0,16040.0,3721.0,11598.0,4283.0,21082.0,14278.0
10962.0,23335.0,5320.0,3966.0,13336.0,6198.0,3488.0,4860.0,4726.0,3767.0
28313.0,18963.0,3778.0,24631.0,6034.0,52416.0,11337.0,48726.0,8785.0,4356.0
105066.0,46276.0,11667.0,3328.0,3947.0,3524.0,26938.0,25192.0,3797.0,17667.0
6754.0,7751.0,2945.0,11282.0,107342.0,35186.0,20081.0,9764.0,19301.0,4407.0
5390.0,5555.0,2857.0,5622.0,12704.0,14932.0,43824.0,7304.0,5643.0,4373.0
13333.0,3370.0,3874.0,11508.0,32159.0,13707.0,5426.0,4584.0,4431.0,21108.0
4072.0,8598.0,72220.0,16166.0,13654.0,15733.0,12678.0,10002.0,6628.0,11966.0
2965.0,16220.0,69675.0,3204.0,13985.0,3079.0,7386.0,9594.0,3991.0,9087.0
4118.0,29518.0,3314.0,6895.0,8829.0,12008.0,6110.0,16372.0,8242.0,793.0
5709.0,29740.0,33505.0,20639.0,17101.0,41172.0,4261.0,3949.0,8866.0,4619.0
6957.0,7237.0,12670.0,34343.0,6310.0,57434.0,8364.0,4944.0,7073.0,39020.0
15397.0,3261.0,58048.0,42099.0,14002.0,4217.0,5716.0,3724.0,4037.0,-2322.0
8270.0,3130.0,2825.0,6481.0,4872.0,10579.0,6012.0,17074.0,7652.0,20633.0
4356.0,4180.0,4866.0,8150.0,7579.0,5591.0,15462.0,5563.0,30472.0,3633.0
4125.0,3832.0,3466.0,3461.0,19065.0,80820.0,93120.0,18741.0,3236.0,6466.0
22088.0,8333.0,3959.0,3908.0,8750.0,3965.0,4229.0,15087.0,7579.0,30.0
-2728.0,83706.0,38473.0,3125.0,21928.0,20037.0,55446.0,14179.0,18025.0,3834.0
3741.0,42897.0,4165.0,5301.0,139456.0,55668.0,24597.0,5069.0,-2274.0,3366.0
6432.0,3309.0,3363.0,16659.0,23242.0,27921.0,4377.0,36128.0,14492.0,6739.0
7228.0,3178.0,11626.0,24093.0,8355.0,8722.0,3390.0,7110.0,3088.0,4270.0
7074.0,4080.0,7158.0,7721.0,18231.0,3260.0,6239.0,18249.0,4893.0,4373.0
12887.0,80870.0,2856.0,3957.0,6015.0,-836.0,6680.0,2649.0,3222.0,11663.0
3491.0,16226.0,3650.0,12822.0,4301.0,8146.0,7330.0,24995.0,5963.0,17502.0
6406.0,4055.0,3239.0,6565.0,25176.0,6338.0,3019.0,39151.0,3914.0,7777.0
3286.0,12922.0,14715.0,4378.0,3994.0,9025.0,21230.0,29614.0,7093.0,6259.0
4782.0,59125.0,8331.0,4362.0,53761.0,41568.0,4123.0,19958.0,12851.0,12244.0
6475.0,13406.0,4423.0,7607.0,7404.0,3593.0,22492.0,8093.0,6509.0,7925.0
16947.0,3450.0,14597.0,12543.0,3600.0,49197.0,15027.0,12336.0,2618.0,41346.0
4129.0,13494.0,18709.0,49431.0,3288.0,6618.0,3876.0,8682.0,3749.0,35347.0
44984.0,19417.0,3405.0,10676.0,19005.0,8273.0,44491.0,8751.0,8536.0,3969.0
18015.0,6542.0,-883.0,11327.0,6860.0,31210.0,27939.0,7257.0,28531.0,19854.0
46093.0,40551.0,25342.0,35428.0,4951.0,4235.0,9268.0,7955.0,2940.0,4201.0
3855.0,8355.0,15556.0,7425.0,8164.0,13025.0,3570.0,13960.0,57212.0,3681.0
19669.0,5000.0,17717.0,3566.0,6333.0,8098.0,75035.0,20218.0,-1281.0,8838.0
3592.0,767.0,15459.0,28735.0,6715.0,3182.0,2984.0,197.0,9762.0,3988.0
4720.0,74510.0,10725.0,3188.0,11316.0,3522.0,13190.0,13443.0,8459.0,30902.0
5139.0,3704.0,11955.0,24816.0,3922.0,4666.0,4670.0,6729.0,23572.0,3587.0
3831.0,3918.0,4262.0,19826.0,2977.0,6685.0,4802.0,4861.0,5871.0,11099.0
3501.0,3591.0,1377.0,27018.0,4743.0,8947.0,5047.0,6924.0,3286.0,3267.0
4088.0,3964.0,66484.0,9349.0,694.0,8360.0,4851.0,38271.0,13677.0,5633.0
4715.0,3172.0,7511.0,6364.0,2761.0,8644.0,25950.0,4356.0,2872.0,16340.0
15847.0,9396.0,3673.0,5069.0,3565.0,7101.0,13678.0,11647.0,3698.0,16474.0
3666.0,7231.0,12323.0,3486.0,3544.0,53348.0,28203.0,46260.0,6093.0,-372.0
1117.0,49007.0,44249.0,18111.0,5807.0,3990.0,8595.0,6111.0,5623.0,10220.0
8481.0,-952.0,7649.0,6492.0,4577.0,-370.0,3321.0,2039.0,20016.0,14206.0
4470.0,9206.0,49318.0,2798.0,4933.0,12157.0,6650.0,8368.0,5860.0,5662.0
