4940.0,4991.0,5417.0,2329.0,2318.0,2339.0,2333.0,3245.0,3244.0,3266.0
5394.0,5232.0,5026.0,2327.0,2316.0,2336.0,2334.0,3288.0,3245.0,3181.0
5316.0,5213.0,5124.0,2466.0,2326.0,2320.0,2300.0,2927.0,3289.0,3279.0
5214.0,5307.0,5152.0,2471.0,2335.0,2210.0,2307.0,3276.0,3119.0,3288.0
5112.0,4924.0,5039.0,2308.0,2467.0,2446.0,2500.0,2290.0,3280.0,3411.0
5307.0,5199.0,5231.0,2330.0,2326.0,2353.0,2334.0,2332.0,3312.0,3237.0
5051.0,5066.0,5197.0,2469.0,2330.0,2471.0,2583.0,3249.0,2463.0,3255.0
5253.0,5038.0,5313.0,2202.0,2358.0,2326.0,2493.0,2283.0,2439.0,3408.0
4917.0,5107.0,5186.0,2454.0,2456.0,2296.0,2456.0,3127.0,3135.0,3180.0
4873.0,5320.0,5206.0,2462.0,2335.0,2362.0,2328.0,3185.0,2436.0,3154.0
5327.0,5227.0,5049.0,2326.0,2318.0,2209.0,2357.0,3261.0,3234.0,3281.0
5204.0,5328.0,5311.0,2226.0,2322.0,2328.0,2232.0,3315.0,3284.0,3280.0
5181.0,5213.0,5004.0,2500.0,2340.0,2345.0,2211.0,3349.0,3266.0,3276.0
5105.0,5452.0,4897.0,2372.0,2330.0,2549.0,2429.0,3284.0,3286.0,3247.0
5121.0,5022.0,4999.0,2225.0,2356.0,2308.0,2353.0,3252.0,3290.0,3284.0
4909.0,4919.0,5318.0,2309.0,2562.0,2468.0,2518.0,3285.0,3291.0,3170.0
5298.0,5119.0,5207.0,2224.0,2463.0,2369.0,2489.0,3164.0,3184.0,3191.0
5312.0,4837.0,5306.0,2356.0,2323.0,2417.0,2463.0,3305.0,3299.0,3131.0
5319.0,5208.0,5175.0,2484.0,2307.0,2237.0,2310.0,3281.0,3190.0,3327.0
5124.0,5150.0,5094.0,2256.0,2329.0,2347.0,2361.0,3313.0,3356.0,3309.0
5229.0,5191.0,5216.0,2324.0,2327.0,2327.0,2327.0,2926.0,3127.0,3289.0
5337.0,5100.0,4900.0,2326.0,2476.0,2450.0,2331.0,3312.0,2316.0,3286.0
5076.0,5019.0,5093.0,2374.0,2460.0,2356.0,2408.0,3152.0,3135.0,3290.0
5308.0,4995.0,5110.0,2359.0,2335.0,2340.0,2319.0,3176.0,3269.0,3275.0
5118.0,5223.0,5105.0,2494.0,2323.0,2326.0,2464.0,3273.0,3157.0,3275.0
5193.0,4917.0,5040.0,2355.0,2481.0,2524.0,2343.0,3308.0,3318.0,3248.0
5221.0,4878.0,5029.0,2323.0,2331.0,2197.0,2358.0,3236.0,3257.0,3122.0
5225.0,5231.0,5280.0,2348.0,2322.0,2305.0,2482.0,3279.0,3290.0,3271.0
5160.0,5305.0,5109.0,2227.0,2368.0,2331.0,2308.0,3282.0,3286.0,3285.0
5233.0,5343.0,5199.0,2322.0,2335.0,2200.0,2286.0,3173.0,3162.0,3280.0
5228.0,5224.0,4919.0,2333.0,2342.0,2476.0,2222.0,3155.0,3283.0,3266.0
5349.0,5312.0,5135.0,2441.0,2364.0,2323.0,2545.0,2939.0,3177.0,3286.0
5535.0,5325.0,5339.0,2472.0,2332.0,2328.0,2332.0,3284.0,3196.0,3354.0
5426.0,5299.0,5428.0,2486.0,2356.0,2334.0,2451.0,3263.0,3274.0,5137.0
5298.0,5194.0,5032.0,2342.0,2347.0,2481.0,2227.0,16206.0,3219.0,3360.0
4888.0,5233.0,5144.0,2330.0,2375.0,2366.0,3254.0,5234.0,3282.0,3252.0
5215.0,5135.0,5192.0,2326.0,2326.0,2330.0,3300.0,5046.0,3397.0,4797.0
5238.0,5150.0,5230.0,2293.0,2344.0,2325.0,3261.0,5040.0,3479.0,5347.0
5303.0,5348.0,4975.0,2455.0,2369.0,2454.0,3263.0,5190.0,3147.0,3503.0
5398.0,4963.0,5223.0,2472.0,2335.0,2233.0,3266.0,5035.0,3278.0,3382.0
5039.0,4908.0,2483.0,2326.0,2541.0,2374.0,3269.0,5214.0,3289.0,3260.0
5088.0,5179.0,2459.0,2367.0,2326.0,2348.0,3283.0,4980.0,3284.0,3384.0
5045.0,5431.0,2477.0,2452.0,2306.0,2352.0,3055.0,5164.0,3288.0,3137.0
5088.0,5081.0,2471.0,2328.0,2231.0,2432.0,3297.0,2462.0,3297.0,3125.0
5038.0,5122.0,2311.0,2363.0,2390.0,2206.0,3142.0,2416.0,2419.0,2307.0
5078.0,4930.0,2321.0,2330.0,2355.0,2326.0,3277.0,3239.0,2328.0,2446.0
5184.0,5440.0,2327.0,2362.0,2224.0,2224.0,3291.0,3290.0,2316.0,2310.0
5235.0,5027.0,2454.0,2468.0,2352.0,2178.0,3287.0,3284.0,3269.0,3265.0
5170.0,5229.0,2358.0,2329.0,2302.0,2233.0,3170.0,3282.0,3386.0,5151.0
5119.0,5319.0,2449.0,2474.0,2460.0,2233.0,3324.0,3234.0,3157.0,3087.0
