11648.0,12336.0,19570.0,19276.0,427196.0,5638.0,4186.0,4040.0,3949.0,4209.0
12104.0,12072.0,19167.0,19872.0,34768.0,5388.0,3978.0,4072.0,4070.0,4127.0
12075.0,12963.0,19771.0,19555.0,6100.0,5255.0,4000.0,3995.0,4157.0,3984.0
12312.0,12173.0,19557.0,19172.0,7891.0,5737.0,3976.0,4096.0,4202.0,4164.0
12196.0,11555.0,19261.0,19657.0,3237.0,3293.0,4006.0,4084.0,4071.0,4220.0
12230.0,11915.0,19279.0,19673.0,3248.0,5322.0,4002.0,3989.0,3769.0,3892.0
12160.0,2910.0,18913.0,19503.0,5780.0,5363.0,4188.0,3987.0,3938.0,3967.0
12103.0,11936.0,19576.0,19516.0,11415.0,5031.0,4016.0,3995.0,3894.0,3987.0
11720.0,3146.0,18940.0,19592.0,9921.0,5421.0,4221.0,4165.0,3900.0,4226.0
12491.0,3011.0,19531.0,19270.0,2470.0,5481.0,4212.0,4011.0,3897.0,4100.0
11953.0,2314.0,19786.0,19548.0,9974.0,5611.0,4098.0,4043.0,3898.0,4052.0
12174.0,3383.0,19550.0,19679.0,5446.0,3216.0,3994.0,4002.0,3892.0,4014.0
11891.0,2871.0,19029.0,19068.0,5287.0,2908.0,3916.0,3985.0,3914.0,4108.0
12023.0,3138.0,19650.0,19246.0,5328.0,3286.0,3890.0,4136.0,3893.0,4007.0
11970.0,3019.0,19681.0,19653.0,5268.0,3166.0,4258.0,3991.0,3876.0,4091.0
12423.0,3260.0,19653.0,19369.0,5615.0,3281.0,4076.0,4102.0,3914.0,4128.0
12506.0,3018.0,19956.0,3011.0,5218.0,3287.0,4127.0,3984.0,3889.0,4106.0
11984.0,3385.0,19157.0,18958.0,3293.0,3276.0,4102.0,3989.0,3864.0,4000.0
11894.0,3260.0,19017.0,19184.0,2307.0,3239.0,3892.0,3798.0,3971.0,3978.0
12422.0,3115.0,19602.0,19752.0,4868.0,3211.0,3772.0,4093.0,4001.0,4080.0
12026.0,2295.0,19679.0,19038.0,5892.0,3264.0,3905.0,3810.0,3986.0,3972.0
11841.0,2449.0,18785.0,19477.0,3289.0,3047.0,4262.0,3987.0,4192.0,3849.0
11980.0,2483.0,19364.0,19787.0,2337.0,262475.0,4202.0,3858.0,3927.0,3882.0
12428.0,2345.0,19032.0,19458.0,425912.0,5369.0,3972.0,3956.0,3803.0,4028.0
11962.0,2451.0,19863.0,19256.0,433648.0,5195.0,4009.0,3765.0,4107.0,3997.0
12482.0,3393.0,19763.0,19376.0,434006.0,5561.0,3802.0,3968.0,3892.0,4013.0
11910.0,2900.0,18979.0,5546.0,436142.0,15825.0,4017.0,4025.0,4357.0,4119.0
12577.0,2872.0,2478.0,5282.0,16554.0,5321.0,3993.0,4010.0,4193.0,5223.0
12466.0,2442.0,19285.0,5105.0,13655.0,14187.0,3858.0,3992.0,4035.0,5225.0
11960.0,18984.0,18962.0,5109.0,3627.0,5474.0,4018.0,4114.0,4195.0,4981.0
12055.0,19660.0,20127.0,5295.0,3068.0,5595.0,4018.0,4076.0,3864.0,5202.0
12146.0,19701.0,18684.0,5040.0,3209.0,5785.0,4114.0,4194.0,4060.0,5215.0
11893.0,19204.0,19488.0,5327.0,435493.0,-53961.0,3972.0,4084.0,3867.0,5100.0
11616.0,19686.0,19537.0,5271.0,241464.0,3978.0,4163.0,3871.0,4085.0,5085.0
12117.0,19676.0,19793.0,6554.0,431500.0,3997.0,3905.0,4019.0,4319.0,4848.0
12102.0,19301.0,18822.0,432505.0,22225.0,4190.0,3878.0,4020.0,4320.0,4037.0
11946.0,19044.0,20088.0,432648.0,436055.0,4085.0,3976.0,4108.0,4177.0,4007.0
12087.0,19536.0,19498.0,19116.0,433924.0,3992.0,3963.0,4012.0,4163.0,3871.0
12201.0,19180.0,19079.0,5165.0,433566.0,4384.0,4013.0,3986.0,3959.0,3883.0
12196.0,19182.0,19273.0,5709.0,61610.0,4244.0,3942.0,3978.0,4177.0,3973.0
11681.0,19280.0,19168.0,3122.0,5130.0,4163.0,3873.0,3766.0,4064.0,3752.0
12118.0,19564.0,20006.0,9209.0,6524.0,4154.0,4138.0,3968.0,3866.0,3998.0
12001.0,19146.0,19687.0,2443.0,5236.0,4059.0,3959.0,4115.0,4077.0,4008.0
12108.0,19506.0,19170.0,406723.0,2457.0,4015.0,3830.0,3952.0,4035.0,4128.0
11919.0,19545.0,18917.0,433323.0,2738.0,4850.0,4089.0,3859.0,4062.0,4102.0
12037.0,19405.0,18353.0,413395.0,5260.0,3785.0,4082.0,3987.0,4129.0,4237.0
11990.0,19063.0,19664.0,423879.0,5373.0,3865.0,4212.0,3997.0,4326.0,3881.0
12111.0,19441.0,19799.0,60342.0,5881.0,3930.0,3736.0,3762.0,4082.0,3974.0
12528.0,19687.0,19171.0,24613.0,5237.0,4103.0,3807.0,3973.0,4117.0,4116.0
12283.0,19105.0,19567.0,2466.0,5372.0,4064.0,4184.0,3865.0,4099.0,3967.0
